Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bracelet style (product.metafields.custom.bracelet_style),CTW (product.metafields.custom.ctw),Diamond cut (product.metafields.custom.cut_2),Diamond ring setting (product.metafields.custom.diamond_ring_setting),Earring Style (product.metafields.custom.earring_style),Engraving (product.metafields.custom.engraving),Necklace pendant style (product.metafields.custom.necklace_pendant_style),Setting type (product.metafields.custom.setting_type),Stone (product.metafields.custom.stone),Style (product.metafields.custom.style),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Gemstone type (product.metafields.shopify.gemstone-type),Ring size (product.metafields.shopify.ring-size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United States,Price / United States,Compare At Price / United States,Status
diamond-stud-earrings-0-70-ctw-in-14k-white-gold-copy,,,,,,,,,Yellow Gold,,,,,,,,1100-0001,0.0,shopify,14,deny,manual,740.00,940.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/ChatGPTImageApr3_2025_11_14_51AM_64ef1786-82f8-4f21-83d6-88a14855a4a9.png?v=1776114436,2,Diamond stud earrings total 0.60 carat in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
diamond-stud-earrings-0-70-ctw-in-14k-white-gold-copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/110-0021-scaled-1024x1024_jpg_2456a7fe-ceca-41d4-8cc7-19836113a2f2.webp?v=1776114436,3,Diamond stud earrings total 0.60 carat in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-lab-grown-diamond-tennis-bracelet-1-5-ctw-in-14k-white-gold,Lab-grown diamond bengal 1.98 (ctw) in 14k white gold,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">With its impeccable craftsmanship and ethical origins, our Lab-Grown Diamond classic Bengal is a true symbol of modern luxury. Adorn your wrist with this stunning piece, and revel in the beauty of lab-grown diamonds and the elegance of white gold.</span><br></p>
<meta charset=""utf-8""><meta charset=""utf-8"">
<table data-mce-fragment=""1"" class=""woocommerce-product-attributes shop_attributes"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Lab-grown Diamond</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Round</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">F</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">VS</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">1.98 ct</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">17.5 Grams</p>
</td>
</tr>
</tbody>
</table>
<br><br><br><br><br><br>",Doctor Diamond Jewelry,Uncategorized,Diamond Bracelets,"mothers-day-2026, Tennis Bracelet",true,Title,Default Title,,,,,,,,1301-0001,0.0,shopify,0,continue,manual,5400.00,5800.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1301-0001A_1.jpg?v=1768527319,1,Lab-grown diamond bengal 1.98 (ctw) in 14k white gold - Global Diamond Montreal,false,,,,,,,,,,,,,,diamond bengal,1.98,round-1,,,,,prong,,Lab-grown diamond bengal 1.98 (ctw) in 14k white gold,,,,,,,,,,kg,,,true,,,true,,,active
copy-of-lab-grown-diamond-tennis-bracelet-1-5-ctw-in-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1301-0001B_1.jpg?v=1768527320,2,Lab-grown diamond bengal 1.98 (ctw) in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-5-mother-of-pearl-10k-yellow-gold-bracelet,7.5″ Mother of pearl 10K yellow gold bracelet,"<meta charset=""utf-8"">
<div class=""woocommerce-product-details__short-description"">
<meta charset=""utf-8"">
<div class=""woocommerce-product-details__short-description"" data-mce-fragment=""1"">
<div class=""woocommerce-product-details__short-description"">
<div class=""woocommerce-product-details__short-description"">
<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""><meta charset=""utf-8"">
<span data-mce-fragment=""1"">Our exquisite 7.5″ Mother pearl 10K Yellow Gold Bracelet. Crafted with precision and attention to detail, this bracelet exudes a sense of luxury and sophistication. The 10K yellow gold adds a radiant glow to the piece, making it a versatile and timeless accessory. With its 7.5″ length, it comfortably adorns the wrist, adding an elegant touch to any ensemble. Embrace the beauty and elegance of this stunning 10K yellow gold bracelet, a perfect addition to your jewelry collection.</span> </span><br></p>
</div>
</div>
</div>
<meta charset=""utf-8"">
<meta charset=""utf-8"">
<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">10K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Yellow</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_length"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Length</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">7.5""</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">10.2 Grams</p>
</td>
</tr>
</tbody>
</table>
<br><br>
</div>",Doctor Diamond Jewelry,Apparel & Accessories,Gemstone Bracelets,mothers-day-2026,false,Title,Default Title,,,,,,,,1300-7035,0.0,shopify,5,deny,manual,1796.00,0.00,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1300-7035-Face-1024x590.jpg?v=1707881932,1,"",false,,,,,,,,,,,,,,,,,,,,,,Gemstone,,,,,,,,,,,kg,,,true,,,true,,,draft
7-5-mother-of-pearl-10k-yellow-gold-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1300-7035-mony-1024x890.jpg?v=1707881938,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-5-mother-of-pearl-10k-yellow-gold-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1300-7035-side-1024x609.jpg?v=1707881945,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lab-grown-diamond-stud-earrings-2-48-ctw-vs1-d-color-14k-gold,Lab grown diamond stud earrings total 3.00 carat VS1 D Color 14k gold,"<p>The vivid D-white colour of these earrings will help you present yourself effectively. Make every single moment memorable with these gorgeous diamond-design earrings. Accessorize in style with these gold diamond earrings, which have a high-quality shine to optimize your look.</p>
<p><br><meta charset=""utf-8""></p>
<p> </p>
<table class=""woocommerce-product-attributes shop_attributes"">
<tbody>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>14K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"">
<th class=""woocommerce-product-attributes-item__label"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>White</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>2.1</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>3.00 CT</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"">
<th class=""woocommerce-product-attributes-item__label"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Lab-grown diamonds</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Round</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-cut"">
<th class=""woocommerce-product-attributes-item__label"">Stone Cut</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>Excellent</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>D</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>VS1</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th class=""woocommerce-product-attributes-item__label"">Diamond Diameter Approximately</th>
<td class=""woocommerce-product-attributes-item__value"">
<p>7.25 MM Each</p>
</td>
</tr>
</tbody>
</table>
<p><br></p>",Doctor Diamond Jewelry,Apparel & Accessories > Jewelry > Rings,Diamond Studs,"Diamond Earrings, mothers-day-2026, Stud Diamond Earrings",true,Choose Color,White Gold,,,,,,,,1100-0035,0.0,shopify,1,deny,manual,2700.00,3200.00,false,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Lab_grown_diamond_stud_earrings_total_3.00_carat_VS1_D_Color_14k_gold.png?v=1776115176,1,"",false,,,,,,,,,,,,,,,3.00,round-1,,stud,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
lab-grown-diamond-stud-earrings-2-48-ctw-vs1-d-color-14k-gold,,,,,,,,,yellow Gold,,,,,,,,1100-0035,0.0,shopify,4,deny,manual,2700.00,3200.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0830/7313/8982/files/Bigstudlifestyle_66cf6c4b-61a6-4c90-87df-55a39c6313ce.png?v=1776115264,2,Lab grown diamond stud earrings total 4.04 carat VS1 D Color 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lab-grown-diamond-stud-earrings-2-48-ctw-vs1-d-color-14k-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1100-0000-scaled-1024x1024_eb2fc66c-47f5-450d-a44f-7ba6f4a265aa.jpg?v=1776115264,3,Lab grown diamond stud earrings total 2.01 carat VS1 D Color IGI 14k gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tennis-bracelet-lab-grown-diamond-8-70-ctw-in-14k-white-gold,Tennis bracelet lab-grown diamond 8.15 (ctw) in 14k white gold,"<p>Choose this 14k white gold bracelet that introduces texture to your look. Featuring an eye-catching, high-class design, this classic style bracelet will add bling to your look and is worth flaunting.</p>
<p>Do you have plans to buy a tennis occasion bracelet? Don’t miss out on this excellent diamond-cut bracelet at the manufacturer's's price.</p>
<p> </p>
<table data-mce-fragment=""1"" class=""woocommerce-product-attributes shop_attributes"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Metal Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">14K Gold</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_diamond-type"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Diamond Type</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Lab-grown Diamond</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-shape"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Shape</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">Round</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-color"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Color</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">E</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_stone-clarity"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Stone Clarity</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">VS</p>
</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_total-carat-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Total Carat Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">8.15 CT</td>
</tr>
<tr data-mce-fragment=""1"" class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"">
<th data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__label"">Item Weight</th>
<td data-mce-fragment=""1"" class=""woocommerce-product-attributes-item__value"">
<p data-mce-fragment=""1"">12.5 Grams</p>
</td>
</tr>
</tbody>
</table>
<table style=""width: 100.06%;"" width=""100%"">
<tbody>
<tr>
<td style=""width: 48.9466%;"">                        <strong> Item Length</strong>
</td>
<td style=""width: 50.5719%;"">7""</td>
</tr>
</tbody>
</table>",Doctor Diamond Jewelry,Uncategorized,Diamond Bracelets,"Diamond Bracelet, mothers-day-2026, Tennis Bracelet",true,Title,Default Title,,,,,,,,1070-0030,0.0,shopify,1,continue,manual,5600.00,7480.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0030.png?v=1768526988,1,Tennis bracelet lab-grown diamond 8.15 (ctw) in 14k white gold - Global Diamond Montreal,false,,,,,,,,,,,,,,Tennis ,7.90,round-1,,,,,prong,,,,,,,,,,,,kg,,,true,,,true,,,active
tennis-bracelet-lab-grown-diamond-8-70-ctw-in-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0030face_21fa6ad5-2079-486d-8d66-45902c7431e4.jpg?v=1768527000,2,Tennis bracelet lab-grown diamond 8.15 (ctw) in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tennis-bracelet-lab-grown-diamond-8-70-ctw-in-14k-white-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/1070-0030side_f4cad343-6f45-4c34-acba-b485f63858ff.jpg?v=1768527009,3,Tennis bracelet lab-grown diamond 8.15 (ctw) in 14k white gold - Global Diamond Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-5-10k-yellow-gold-black-onyx-bracelet,7.5″ 10k Yellow gold black onyx bracelet,"<meta charset=""utf-8"">
<div class=""woocommerce-product-details__short-description"">
<meta charset=""utf-8"">
<div class=""woocommerce-product-details__short-description"" data-mce-fragment=""1"">
<div class=""woocommerce-product-details__short-description"">
<p><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">The bracelet features lustrous black onyx gemstones that are carefully selected for their deep, rich color and smooth, polished surface. The glossy black hue of the onyx stones contrasts beautifully with the radiant glow of the 10k yellow gold setting, creating a captivating visual appeal.</span><br><meta charset=""utf-8""></p>
</div>
</div>
<meta charset=""utf-8"">
<meta charset=""utf-8"">
<table class=""woocommerce-product-attributes shop_attributes"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">10K Gold</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_metal-color"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Metal Color</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Yellow</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_length"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Length</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">7.5""</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_pa_stone-type"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Stone Type</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Black Onyx</p>
</td>
</tr>
<tr class=""woocommerce-product-attributes-item woocommerce-product-attributes-item--attribute_item-weight"" data-mce-fragment=""1"">
<th class=""woocommerce-product-attributes-item__label"" data-mce-fragment=""1"">Item Weight</th>
<td class=""woocommerce-product-attributes-item__value"" data-mce-fragment=""1"">
<p data-mce-fragment=""1"">3.1</p>
</td>
</tr>
</tbody>
</table>
<br><br><br>
</div>
<br>",Doctor Diamond Jewelry,Apparel & Accessories,Gemstone Bracelets,mothers-day-2026,false,Title,Default Title,,,,,,,,8800-0025,0.0,shopify,5,deny,manual,833.00,0.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0830/7313/8982/files/8800-0025-1-1024x1024.jpg?v=1707876220,1,"",false,,,,,,,,,,,,,,,,,,,,,,Gemstone,,,,,,,,,,,kg,,,true,,,true,,,draft
